title,brand,price,$/gb,currency,capacity_gb,speed,form_factor,condition,link,source,itemGroupType
TEAMGROUP T-Force Delta RGB 16GB (1 x 16GB) DDR5 5200MHz Desktop RAM White Used,Team Group,123.99,7.749375,USD,16,DDR5,Desktop,Used,https://www.ebay.com/itm/397466230699?campid=5339111681,Ebay,
Crucial 96GB DDR5 5600MT/s CL46 UDIMM (CP2K48G56C46U5) US Seller - SAME Day Ship,Crucial,687.00,7.15625,USD,96,DDR5,Desktop,New,https://www.ebay.com/itm/147064296010?campid=5339111681,Ebay,
Hynix 32GB 2x 16GB DDR5-5600 PC5-44800 Laptop Non-ECC DDR5 HMCG78AGBSA092N,SK Hynix,238.90,7.465625,USD,32,DDR5-5600,Server,Used,https://www.ebay.com/itm/306704224085?campid=5339111681,Ebay,
CORSAIR VENGANCE RGB DDR5 AMD EXPO 64GB CUE 32GBX2 GRAY (CMH64GX5M2B6000Z30),Corsair,689.95,10.78046875,USD,64,DDR5,Desktop,Used,https://www.ebay.com/itm/257244660509?campid=5339111681,Ebay,
CORSAIR Vengeance 128GB (2 x 64GB) 288-Pin PC RAM DDR5 6400 (PC5 51200) Desktop,Corsair,1199.00,9.3671875,USD,128,DDR5,Desktop,New,https://www.ebay.com/itm/147080404519?campid=5339111681,Ebay,
G.SKILL Trident Z5 RGB 32GB (2x16GB) DDR5-5600 CL28 | F5-5600J2834F16GX2-TZ5RK,G.Skill,380.00,11.875,USD,32,DDR5-5600,Desktop,New,https://www.ebay.com/itm/177732449759?campid=5339111681,Ebay,
Crucial Micron 16GB DDR5 RAM UDIMM (2x8GB) 5600MHz CL46 CT8G56C46U5.M4D1 USED,Crucial,174.99,10.936875,USD,16,DDR5,Desktop,Used,https://www.ebay.com/itm/336381915829?campid=5339111681,Ebay,
Team Group T-FORCE DELTA RGB 16GB (2x8GB) DDR5-6000 CL38 FF3D516G6000HC38ADC01,Team Group,199.99,12.499375,USD,16,DDR5-6000,Desktop,New,https://www.ebay.com/itm/147085352726?campid=5339111681,Ebay,
Crucial Pro 48GB DDR5 5600MHz UDIMM Desktop Memory CP48G56C46U5,Crucial,349.00,7.270833333333333,USD,48,DDR5,Desktop,Used,https://www.ebay.com/itm/286201591684?campid=5339111681,Ebay,
🔥 Kingston Fury Beast DDR5 Kit 16 GB (2x8GB) DDR5 DIMM KF560C30BBEK2-16 ✅ NEW!,Kingston,195.00,12.1875,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/157594230268?campid=5339111681,Ebay,
Crucial Pro 96GB RAM (2x48GB) DDR5 UDIMM 5600MHz | Fast Ship | Brand New!,Crucial,682.81,7.112604166666666,USD,96,DDR5,Desktop,New,https://www.ebay.com/itm/366113203840?campid=5339111681,Ebay,
Major Brand 16 GB PC5-44800 (DDR5-5600) 1Rx8 DDR5 Desktop RAM,Major Brand,119.99,7.499375,USD,16,DDR5-5600,Desktop,Used,https://www.ebay.com/itm/365961210010?campid=5339111681,Ebay,
🔥NEW Crucial Pro Overclocking 32GB (2x16GB) DDR5-6000 CL36 Desktop Memory🔥,Crucial,279.99,8.7496875,USD,32,DDR5-6000,Desktop,New,https://www.ebay.com/itm/157600047141?campid=5339111681,Ebay,
Micron 32GB 2Rx8 PC5-4800 DIMM DDR5-38400 Non-ECC Desktop Memory RAM UDIMM,Micron,349.95,10.9359375,USD,32,DDR5,Server,Used,https://www.ebay.com/itm/376854431825?campid=5339111681,Ebay,
Corsair Vengeance Sodimm Ddr5 Ram 32gb (2x16gb) 4800mhz Cl40 Intel Xmp Icue,Corsair,192.99,6.0309375,USD,32,Ddr5,Laptop,Used,https://www.ebay.com/itm/205912286608?campid=5339111681,Ebay,
✅ BRAND NEW CORSAIR VENGEANCE DESKTOP MEMORY DDR5 RAM 64GB (2x32GB) 5200MHz ✅,Corsair,800.00,12.5,USD,64,DDR5,Desktop,New,https://www.ebay.com/itm/317659849522?campid=5339111681,Ebay,
G.Skill Trident Z5 RGB 32 GB 2 x 16 GB DDR5 6000 F5-6000J3636F16GX2-TZ5RW,G.Skill,379.95,11.8734375,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/317644738919?campid=5339111681,Ebay,
