title,brand,price,$/gb,currency,condition,link,source,itemGroupType,chipset,vram_gb
NVIDIA GeForce RTX 5070 12GB Founders Edition Graphics Card - IN HAND- SHIPS NOW,NVIDIA,679.99,56.66583333333333,USD,New,https://www.ebay.com/itm/326631796938?campid=5339111681,Ebay,,RTX 5070,12
NVIDIA GeForce RTX 5070 12GB Founders Edition Graphics Card - IN HAND- SHIPS NOW,NVIDIA,679.99,56.66583333333333,USD,New,https://www.ebay.com/itm/326631796938?campid=5339111681,Ebay,,RTX 5070,12
NVIDIA GeForce RTX 5070 12GB Founders Edition Graphics Card - IN HAND- SHIPS NOW,NVIDIA,679.99,56.66583333333333,USD,New,https://www.ebay.com/itm/326631796938?campid=5339111681,Ebay,,RTX 5070,12
NVIDIA GeForce RTX 5070 12GB Founders Edition Graphics Card - IN HAND- SHIPS NOW,NVIDIA,679.99,56.66583333333333,USD,New,https://www.ebay.com/itm/326631796938?campid=5339111681,Ebay,,RTX 5070,12
NVIDIA GeForce RTX 5070 12GB Founders Edition Graphics Card - IN HAND- SHIPS NOW,NVIDIA,679.99,56.66583333333333,USD,New,https://www.ebay.com/itm/326631796938?campid=5339111681,Ebay,,RTX 5070,12
NVIDIA GeForce RTX 5070 12GB Founders Edition Graphics Card - IN HAND- SHIPS NOW,NVIDIA,679.99,56.66583333333333,USD,New,https://www.ebay.com/itm/326631796938?campid=5339111681,Ebay,,RTX 5070,12
NVIDIA GeForce RTX 5070 12GB Founders Edition Graphics Card - IN HAND- SHIPS NOW,NVIDIA,679.99,56.66583333333333,USD,New,https://www.ebay.com/itm/326631796938?campid=5339111681,Ebay,,RTX 5070,12
RTX 3080 10gb pulled from HP Omen 30L,NVIDIA,350.00,35.0,USD,Used,https://www.ebay.com/itm/157352981453?campid=5339111681,Ebay,,RTX 3080,10
Zotac GeForce RTX 4070 Twin Edge OC 12GB GDDR6X Graphics Card 9288-2N714-30Z8,NVIDIA,429.99,35.8325,USD,Used,https://www.ebay.com/itm/197792000088?campid=5339111681,Ebay,,RTX 4070,12
ASUS ROG Strix LC GeForce RTX 3080 Ti OC Edition 12GB w/ Corsair Hydro X Series ,NVIDIA,450.00,37.5,USD,Used,https://www.ebay.com/itm/257161339808?campid=5339111681,Ebay,,RTX 3080 Ti,12
NVIDIA GeForce RTX 3060 Ti (NON-LHR) 8GB GDDR 6 Graphics Card - HP OMEN GPU,NVIDIA,315.00,39.375,USD,Used,https://www.ebay.com/itm/167337680440?campid=5339111681,Ebay,,RTX 3060 Ti,8
"Rtx 3090  24GB pull out HP OMAN 30L, never used. ",NVIDIA,3129.00,130.375,USD,Open box,https://www.ebay.com/itm/234304708199?campid=5339111681,Ebay,,Rtx 3090,24
WINDFORCE Geforce RTX 3050 6GB GDDR6 PCI Express 4.0 X8 ATX Graphics Card GV-N30,NVIDIA,258.44,43.07333333333333,USD,New,https://www.ebay.com/itm/177218797772?campid=5339111681,Ebay,,RTX 3050,6
ASUS ProArt -RTX5080-O16G NVIDIA GeForce RTX 5080 16 GB GDDR7,NVIDIA,2278.60,142.4125,USD,New,https://www.ebay.com/itm/197758287468?campid=5339111681,Ebay,,RTX 5080,16
PALIT GeForce RTX 5070 GamePro 12GB NE75070019K9-GB2050A GDDR7 30Gbps [NEW],NVIDIA,1079.99,89.99916666666667,USD,New,https://www.ebay.com/itm/205409765735?campid=5339111681,Ebay,,RTX 5070,12
emTek GeForce RTX 5080 MIRACLE WHITE D7 16GB Gaming Graphics Card,NVIDIA,1627.75,101.734375,USD,New,https://www.ebay.com/itm/236019034412?campid=5339111681,Ebay,,RTX 5080,16
GALAX GeForce RTX 5080 BLACK OC D7 16GB Gaming Graphics Card,NVIDIA,1747.15,109.196875,USD,New,https://www.ebay.com/itm/226653683475?campid=5339111681,Ebay,,RTX 5080,16
MANLI GeForce RTX 5080 Gallardo OC D7 16GB Gaming Graphics Card,NVIDIA,1678.75,104.921875,USD,New,https://www.ebay.com/itm/236019036399?campid=5339111681,Ebay,,RTX 5080,16
INNO3D GeForce RTX 5080 D7 16GB X3 Gaming Graphics Card,NVIDIA,1696.71,106.044375,USD,New,https://www.ebay.com/itm/335869116749?campid=5339111681,Ebay,,RTX 5080,16
Video Card Inno3D RTX 5080 X3 GAMING OC 16GB 2295 MHz GDDR7 30 Gbps HDMI,NVIDIA,1887.90,117.99375,USD,New,https://www.ebay.com/itm/267228671102?campid=5339111681,Ebay,,RTX 5080,16
Zotac GAMING GeForce RTX 5090 ARCTICSTORM AIO NVIDIA 32 GB GDDR7,NVIDIA,4058.70,126.834375,USD,New,https://www.ebay.com/itm/197769558903?campid=5339111681,Ebay,,RTX 5090,32
Gigabyte GeForce RTX 4070 Ti SUPER 16GB GDDR6X Graphics Card,NVIDIA,829.99,51.874375,USD,Used,https://www.ebay.com/itm/127212444108?campid=5339111681,Ebay,,RTX 4070 Ti,16
ASUS TUF Gaming GeForce RTX 5080 OC Edition 16GB GDDR7- BRAND NEW,NVIDIA,1640.16,102.51,USD,New,https://www.ebay.com/itm/267243044681?campid=5339111681,Ebay,,RTX 5080,16
PALIT GeForce RTX 5080 GamePro 16GB NE75080019T2-GB2031A GDDR7 30 Gbps [NEW],NVIDIA,2159.00,134.9375,USD,New,https://www.ebay.com/itm/205406090563?campid=5339111681,Ebay,,RTX 5080,16
INNO3D GeForce RTX 5080 OC D7 16GB X3 Gaming Graphics Card,NVIDIA,1744.45,109.028125,USD,New,https://www.ebay.com/itm/226654988071?campid=5339111681,Ebay,,RTX 5080,16
COLORFUL iGame GeForce RTX 5080 ULTRA OC White D7 16GB Gaming Graphics Card,NVIDIA,1664.30,104.01875,USD,New,https://www.ebay.com/itm/267198959798?campid=5339111681,Ebay,,RTX 5080 ULTRA,16
INNO3D GeForce RTX 5080 D7 16GB X3 Gaming Graphics Card,NVIDIA,1627.75,101.734375,USD,New,https://www.ebay.com/itm/267198962730?campid=5339111681,Ebay,,RTX 5080,16
ZOTAC GAMING NVIDIA GeForce RTX 5080 AMP EXTREME INFINITY D7 16GB Graphics Card,NVIDIA,1658.35,103.646875,USD,New,https://www.ebay.com/itm/335857429202?campid=5339111681,Ebay,,RTX 5080,16
ZOTAC GAMING NVIDIA GeForce RTX 5080 SOLID OC D7 16GB Graphics Card,NVIDIA,1570.80,98.175,USD,New,https://www.ebay.com/itm/236000266653?campid=5339111681,Ebay,,RTX 5080,16
